km,station,train_id,time,hr,min,scenario
81,TAMIEN (HSR) $,REG (C-EXP) 415,569,9,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 515,501,8,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 515,506,8,26,Baseline SB
5,22nd STREET,REG (C-EXP) 515,511,8,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 515,519,8,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 515,523,8,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 515,527,8,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 515,532,8,52,Baseline SB
38,BELMONT,REG (C-EXP) 515,535,8,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 515,542,9,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 515,545,9,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 515,548,9,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 515,553,9,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 515,557,9,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 515,563,9,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 515,570,9,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 515,573,9,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 7,506,8,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 7,511,8,31,Baseline SB
5,22nd STREET,REG (C-EXP) 7,516,8,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 7,523,8,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 7,528,8,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 7,532,8,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 7,535,8,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 7,538,8,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 7,544,9,4,Baseline SB
47,ATHERTON,REG (C-EXP) 7,548,9,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 7,551,9,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 7,558,9,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 7,567,9,27,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 815,520,8,40,Baseline SB
24,MILLBRAE,HSR 815,540,9,0,Baseline SB
78,SAN JOSE,HSR 815,575,9,35,Baseline SB
126,GILROY (HSR) $,HSR 815,601,10,1,Baseline SB
78,SAN JOSE,REG (C-EXP) 7,578,9,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 7,581,9,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 417,523,8,43,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 417,528,8,48,Baseline SB
11,BAYSHORE,REG (C-EXP) 417,539,8,59,Baseline SB
24,MILLBRAE,REG (C-EXP) 417,548,9,8,Baseline SB
27,BROADWAY,REG (C-EXP) 417,551,9,11,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 417,555,9,15,Baseline SB
35,HILLSDALE,REG (C-EXP) 417,558,9,18,Baseline SB
40,SAN CARLOS,REG (C-EXP) 417,562,9,22,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 417,566,9,26,Baseline SB
51,PALO ALTO,REG (C-EXP) 417,571,9,31,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 417,575,9,35,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 417,579,9,39,Baseline SB
65,SUNNYVALE,REG (C-EXP) 417,583,9,43,Baseline SB
68,LAWRENCE,REG (C-EXP) 417,586,9,46,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 915,526,8,46,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 915,531,8,51,Baseline SB
78,SAN JOSE,HSR 915,582,9,42,Baseline SB
126,GILROY (HSR) $,HSR 915,607,10,7,Baseline SB
78,SAN JOSE,IC (HSR) 709,588,9,48,Baseline SB
126,GILROY (HSR) $,IC (HSR) 709,613,10,13,Baseline SB
78,SAN JOSE,IC (HSR) 765,594,9,54,Baseline SB
126,GILROY (HSR) $,IC (HSR) 765,619,10,19,Baseline SB
78,SAN JOSE,REG (C-EXP) 417,596,9,56,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 417,599,9,59,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 517,531,8,51,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 517,536,8,56,Baseline SB
5,22nd STREET,REG (C-EXP) 517,541,9,1,Baseline SB
20,SAN BRUNO,REG (C-EXP) 517,549,9,9,Baseline SB
24,MILLBRAE,REG (C-EXP) 517,553,9,13,Baseline SB
31,SAN MATEO,REG (C-EXP) 517,557,9,17,Baseline SB
35,HILLSDALE,REG (C-EXP) 517,562,9,22,Baseline SB
38,BELMONT,REG (C-EXP) 517,565,9,25,Baseline SB
49,MENLO PARK,REG (C-EXP) 517,572,9,32,Baseline SB
51,PALO ALTO,REG (C-EXP) 517,575,9,35,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 517,578,9,38,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 517,583,9,43,Baseline SB
65,SUNNYVALE,REG (C-EXP) 517,587,9,47,Baseline SB
74,SANTA CLARA,REG (C-EXP) 517,593,9,53,Baseline SB
78,SAN JOSE,REG (C-EXP) 517,600,10,0,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 517,603,10,3,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 8,536,8,56,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 8,541,9,1,Baseline SB
5,22nd STREET,REG (C-EXP) 8,546,9,6,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 8,553,9,13,Baseline SB
24,MILLBRAE,REG (C-EXP) 8,558,9,18,Baseline SB
29,BURLINGAME,REG (C-EXP) 8,562,9,22,Baseline SB
31,SAN MATEO,REG (C-EXP) 8,565,9,25,Baseline SB
35,HILLSDALE,REG (C-EXP) 8,568,9,28,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 8,574,9,34,Baseline SB
47,ATHERTON,REG (C-EXP) 8,578,9,38,Baseline SB
51,PALO ALTO,REG (C-EXP) 8,581,9,41,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 8,588,9,48,Baseline SB
68,LAWRENCE,REG (C-EXP) 8,597,9,57,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 817,550,9,10,Baseline SB
24,MILLBRAE,HSR 817,570,9,30,Baseline SB
78,SAN JOSE,HSR 817,605,10,5,Baseline SB
126,GILROY (HSR) $,HSR 817,631,10,31,Baseline SB
78,SAN JOSE,REG (C-EXP) 8,608,10,8,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 8,611,10,11,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 419,553,9,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 419,558,9,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 419,569,9,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 419,578,9,38,Baseline SB
27,BROADWAY,REG (C-EXP) 419,581,9,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 419,585,9,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 419,588,9,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 419,592,9,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 419,596,9,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 419,601,10,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 419,605,10,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 419,609,10,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 419,613,10,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 419,616,10,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 917,556,9,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 917,561,9,21,Baseline SB
78,SAN JOSE,HSR 917,612,10,12,Baseline SB
126,GILROY (HSR) $,HSR 917,637,10,37,Baseline SB
78,SAN JOSE,IC (HSR) 767,624,10,24,Baseline SB
126,GILROY (HSR) $,IC (HSR) 767,649,10,49,Baseline SB
78,SAN JOSE,REG (C-EXP) 419,626,10,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 419,629,10,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 519,561,9,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 519,566,9,26,Baseline SB
5,22nd STREET,REG (C-EXP) 519,571,9,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 519,579,9,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 519,583,9,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 519,587,9,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 519,592,9,52,Baseline SB
38,BELMONT,REG (C-EXP) 519,595,9,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 519,602,10,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 519,605,10,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 519,608,10,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 519,613,10,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 519,617,10,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 519,623,10,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 519,630,10,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 519,633,10,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 9,566,9,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 9,571,9,31,Baseline SB
5,22nd STREET,REG (C-EXP) 9,576,9,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 9,583,9,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 9,588,9,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 9,592,9,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 9,595,9,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 9,598,9,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 9,604,10,4,Baseline SB
47,ATHERTON,REG (C-EXP) 9,608,10,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 9,611,10,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 9,618,10,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 9,627,10,27,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 819,580,9,40,Baseline SB
24,MILLBRAE,HSR 819,600,10,0,Baseline SB
78,SAN JOSE,HSR 819,635,10,35,Baseline SB
126,GILROY (HSR) $,HSR 819,661,11,1,Baseline SB
78,SAN JOSE,REG (C-EXP) 9,638,10,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 9,641,10,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 421,583,9,43,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 421,588,9,48,Baseline SB
11,BAYSHORE,REG (C-EXP) 421,599,9,59,Baseline SB
24,MILLBRAE,REG (C-EXP) 421,608,10,8,Baseline SB
27,BROADWAY,REG (C-EXP) 421,611,10,11,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 421,615,10,15,Baseline SB
35,HILLSDALE,REG (C-EXP) 421,618,10,18,Baseline SB
40,SAN CARLOS,REG (C-EXP) 421,622,10,22,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 421,626,10,26,Baseline SB
51,PALO ALTO,REG (C-EXP) 421,631,10,31,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 421,635,10,35,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 421,639,10,39,Baseline SB
65,SUNNYVALE,REG (C-EXP) 421,643,10,43,Baseline SB
68,LAWRENCE,REG (C-EXP) 421,646,10,46,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 919,586,9,46,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 919,591,9,51,Baseline SB
78,SAN JOSE,HSR 919,642,10,42,Baseline SB
126,GILROY (HSR) $,HSR 919,667,11,7,Baseline SB
78,SAN JOSE,REG (C-EXP) 421,656,10,56,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 421,659,10,59,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 521,591,9,51,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 521,596,9,56,Baseline SB
5,22nd STREET,REG (C-EXP) 521,601,10,1,Baseline SB
20,SAN BRUNO,REG (C-EXP) 521,609,10,9,Baseline SB
24,MILLBRAE,REG (C-EXP) 521,613,10,13,Baseline SB
31,SAN MATEO,REG (C-EXP) 521,617,10,17,Baseline SB
35,HILLSDALE,REG (C-EXP) 521,622,10,22,Baseline SB
38,BELMONT,REG (C-EXP) 521,625,10,25,Baseline SB
49,MENLO PARK,REG (C-EXP) 521,632,10,32,Baseline SB
51,PALO ALTO,REG (C-EXP) 521,635,10,35,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 521,638,10,38,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 521,643,10,43,Baseline SB
65,SUNNYVALE,REG (C-EXP) 521,647,10,47,Baseline SB
74,SANTA CLARA,REG (C-EXP) 521,653,10,53,Baseline SB
78,SAN JOSE,REG (C-EXP) 521,660,11,0,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 521,663,11,3,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 10,596,9,56,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 10,601,10,1,Baseline SB
5,22nd STREET,REG (C-EXP) 10,606,10,6,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 10,613,10,13,Baseline SB
24,MILLBRAE,REG (C-EXP) 10,618,10,18,Baseline SB
29,BURLINGAME,REG (C-EXP) 10,622,10,22,Baseline SB
31,SAN MATEO,REG (C-EXP) 10,625,10,25,Baseline SB
35,HILLSDALE,REG (C-EXP) 10,628,10,28,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 10,634,10,34,Baseline SB
47,ATHERTON,REG (C-EXP) 10,638,10,38,Baseline SB
51,PALO ALTO,REG (C-EXP) 10,641,10,41,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 10,648,10,48,Baseline SB
68,LAWRENCE,REG (C-EXP) 10,657,10,57,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 821,610,10,10,Baseline SB
24,MILLBRAE,HSR 821,630,10,30,Baseline SB
78,SAN JOSE,HSR 821,665,11,5,Baseline SB
126,GILROY (HSR) $,HSR 821,691,11,31,Baseline SB
78,SAN JOSE,REG (C-EXP) 10,668,11,8,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 10,671,11,11,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 423,613,10,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 423,618,10,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 423,629,10,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 423,638,10,38,Baseline SB
27,BROADWAY,REG (C-EXP) 423,641,10,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 423,645,10,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 423,648,10,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 423,652,10,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 423,656,10,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 423,661,11,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 423,665,11,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 423,669,11,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 423,673,11,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 423,676,11,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 921,616,10,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 921,621,10,21,Baseline SB
78,SAN JOSE,HSR 921,672,11,12,Baseline SB
126,GILROY (HSR) $,HSR 921,697,11,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 423,686,11,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 423,689,11,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 523,621,10,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 523,626,10,26,Baseline SB
5,22nd STREET,REG (C-EXP) 523,631,10,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 523,639,10,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 523,643,10,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 523,647,10,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 523,652,10,52,Baseline SB
38,BELMONT,REG (C-EXP) 523,655,10,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 523,662,11,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 523,665,11,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 523,668,11,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 523,673,11,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 523,677,11,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 523,683,11,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 523,690,11,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 523,693,11,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 11,626,10,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 11,631,10,31,Baseline SB
5,22nd STREET,REG (C-EXP) 11,636,10,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 11,643,10,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 11,648,10,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 11,652,10,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 11,655,10,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 11,658,10,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 11,664,11,4,Baseline SB
47,ATHERTON,REG (C-EXP) 11,668,11,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 11,671,11,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 11,678,11,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 11,687,11,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 11,698,11,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 11,701,11,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 825,670,11,10,Baseline SB
24,MILLBRAE,HSR 825,690,11,30,Baseline SB
78,SAN JOSE,HSR 825,725,12,5,Baseline SB
126,GILROY (HSR) $,HSR 825,751,12,31,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 427,673,11,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 427,678,11,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 427,689,11,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 427,698,11,38,Baseline SB
27,BROADWAY,REG (C-EXP) 427,701,11,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 427,705,11,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 427,708,11,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 427,712,11,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 427,716,11,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 427,721,12,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 427,725,12,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 427,729,12,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 427,733,12,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 427,736,12,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 925,676,11,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 925,681,11,21,Baseline SB
78,SAN JOSE,HSR 925,732,12,12,Baseline SB
126,GILROY (HSR) $,HSR 925,757,12,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 427,746,12,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 427,749,12,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 527,681,11,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 527,686,11,26,Baseline SB
5,22nd STREET,REG (C-EXP) 527,691,11,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 527,699,11,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 527,703,11,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 527,707,11,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 527,712,11,52,Baseline SB
38,BELMONT,REG (C-EXP) 527,715,11,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 527,722,12,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 527,725,12,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 527,728,12,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 527,733,12,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 527,737,12,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 527,743,12,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 527,750,12,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 527,753,12,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 13,686,11,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 13,691,11,31,Baseline SB
5,22nd STREET,REG (C-EXP) 13,696,11,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 13,703,11,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 13,708,11,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 13,712,11,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 13,715,11,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 13,718,11,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 13,724,12,4,Baseline SB
47,ATHERTON,REG (C-EXP) 13,728,12,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 13,731,12,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 13,738,12,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 13,747,12,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 13,758,12,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 13,761,12,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 829,730,12,10,Baseline SB
24,MILLBRAE,HSR 829,750,12,30,Baseline SB
78,SAN JOSE,HSR 829,785,13,5,Baseline SB
126,GILROY (HSR) $,HSR 829,811,13,31,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 431,733,12,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 431,738,12,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 431,749,12,29,Baseline SB
24,MILLBRAE,REG (C-EXP) 431,758,12,38,Baseline SB
27,BROADWAY,REG (C-EXP) 431,761,12,41,Baseline SB
33,HAYWARD PARK,REG (C-EXP) 431,765,12,45,Baseline SB
35,HILLSDALE,REG (C-EXP) 431,768,12,48,Baseline SB
40,SAN CARLOS,REG (C-EXP) 431,772,12,52,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 431,776,12,56,Baseline SB
51,PALO ALTO,REG (C-EXP) 431,781,13,1,Baseline SB
57,SAN ANTONIO,REG (C-EXP) 431,785,13,5,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 431,789,13,9,Baseline SB
65,SUNNYVALE,REG (C-EXP) 431,793,13,13,Baseline SB
68,LAWRENCE,REG (C-EXP) 431,796,13,16,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 929,736,12,16,Baseline SB
2,TOWNSEND / 4TH AND KING $,HSR 929,741,12,21,Baseline SB
78,SAN JOSE,HSR 929,792,13,12,Baseline SB
126,GILROY (HSR) $,HSR 929,817,13,37,Baseline SB
78,SAN JOSE,REG (C-EXP) 431,806,13,26,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 431,809,13,29,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 531,741,12,21,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 531,746,12,26,Baseline SB
5,22nd STREET,REG (C-EXP) 531,751,12,31,Baseline SB
20,SAN BRUNO,REG (C-EXP) 531,759,12,39,Baseline SB
24,MILLBRAE,REG (C-EXP) 531,763,12,43,Baseline SB
31,SAN MATEO,REG (C-EXP) 531,767,12,47,Baseline SB
35,HILLSDALE,REG (C-EXP) 531,772,12,52,Baseline SB
38,BELMONT,REG (C-EXP) 531,775,12,55,Baseline SB
49,MENLO PARK,REG (C-EXP) 531,782,13,2,Baseline SB
51,PALO ALTO,REG (C-EXP) 531,785,13,5,Baseline SB
53,CALIFORNIA AVENUE,REG (C-EXP) 531,788,13,8,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 531,793,13,13,Baseline SB
65,SUNNYVALE,REG (C-EXP) 531,797,13,17,Baseline SB
74,SANTA CLARA,REG (C-EXP) 531,803,13,23,Baseline SB
78,SAN JOSE,REG (C-EXP) 531,810,13,30,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 531,813,13,33,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 15,746,12,26,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 15,751,12,31,Baseline SB
5,22nd STREET,REG (C-EXP) 15,756,12,36,Baseline SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 15,763,12,43,Baseline SB
24,MILLBRAE,REG (C-EXP) 15,768,12,48,Baseline SB
29,BURLINGAME,REG (C-EXP) 15,772,12,52,Baseline SB
31,SAN MATEO,REG (C-EXP) 15,775,12,55,Baseline SB
35,HILLSDALE,REG (C-EXP) 15,778,12,58,Baseline SB
43,REDWOOD CITY,REG (C-EXP) 15,784,13,4,Baseline SB
47,ATHERTON,REG (C-EXP) 15,788,13,8,Baseline SB
51,PALO ALTO,REG (C-EXP) 15,791,13,11,Baseline SB
60,MOUNTAIN VIEW,REG (C-EXP) 15,798,13,18,Baseline SB
68,LAWRENCE,REG (C-EXP) 15,807,13,27,Baseline SB
78,SAN JOSE,REG (C-EXP) 15,818,13,38,Baseline SB
81,TAMIEN (HSR) $,REG (C-EXP) 15,821,13,41,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 833,790,13,10,Baseline SB
24,MILLBRAE,HSR 833,810,13,30,Baseline SB
78,SAN JOSE,HSR 833,845,14,5,Baseline SB
126,GILROY (HSR) $,HSR 833,871,14,31,Baseline SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 435,793,13,13,Baseline SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 435,798,13,18,Baseline SB
11,BAYSHORE,REG (C-EXP) 435,809,13,29,Baseline SB
